C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_49_219.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_49_219.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_49_219.jpg, -0.2559148, 1, 0, 11.8598
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_49_324.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_49_324.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_49_324.jpg, -0.2826996, 1, 0, 13.34162
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_49_426.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_49_426.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_49_426.jpg, -0.2683669, 1, 0, 14.36269
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_49_529.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_49_529.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_49_529.jpg, -0.3204323, 1, 0, 15.48125
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_49_631.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_49_631.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_49_631.jpg, -0.2275711, 1, 0, 16.43729
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_49_731.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_49_731.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_49_731.jpg, -0.3225886, 1, 0, 17.59263
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_49_832.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_49_832.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_49_832.jpg, -0.02153803, 1, 0, 18.47624
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_49_934.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_49_934.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_49_934.jpg, -0.2175847, 1, 0, 19.62725
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_036.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_036.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_036.jpg, 0, 1, 0, 20.52862
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_138.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_138.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_138.jpg, -0.2271421, 1, 0, 21.59507
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_240.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_240.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_240.jpg, -0.02467775, 1, 0, 22.76632
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_341.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_341.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_341.jpg, -0.1077126, 1, 0, 23.71625
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_444.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_444.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_444.jpg, -0.2079836, 1, 0, 24.6824
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_547.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_547.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_547.jpg, -0.1648443, 1, 0, 25.59984
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_648.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_648.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_648.jpg, -0.3962607, 1, 0, 26.50083
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_751.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_751.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_751.jpg, -0.08660568, 1, 0, 27.43865
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_856.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_856.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_856.jpg, -0.0982701, 1, 0, 28.36131
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_50_961.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_50_961.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_50_961.jpg, -0.06859054, 1, 0, 29.45061
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_063.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_063.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_063.jpg, 0, 1, 0, 30.19151
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_164.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_164.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_164.jpg, -0.01314353, 1, 0, 30.19029
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_265.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_265.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_265.jpg, -0.2024129, 1, 0, 30.18114
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_368.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_368.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_368.jpg, -0.08829048, 1, 0, 30.1901
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_472.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_472.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_472.jpg, -0.1126717, 1, 0, 30.19044
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_576.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_576.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_576.jpg, 0, 1, 0, 30.18995
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_677.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_677.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_677.jpg, -0.2224257, 1, 0, 30.18032
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_778.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_778.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_778.jpg, 0, 1, 0, 30.18945
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_882.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_882.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_882.jpg, -0.1832971, 1, 0, 30.18592
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_51_986.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_51_986.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_51_986.jpg, -0.1508584, 1, 0, 30.1883
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_52_087.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_52_087.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_52_087.jpg, -0.1880068, 1, 0, 30.18939
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_52_192.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_52_192.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_52_192.jpg, -0.01489723, 1, 0, 30.18968
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_52_298.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_52_298.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_52_298.jpg, -0.2806067, 1, 0, 30.17642
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_52_400.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_52_400.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_52_400.jpg, 0, 1, 0, 30.18907
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_52_499.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_52_499.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_52_499.jpg, -0.2439801, 1, 0, 30.17945
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_52_600.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_52_600.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_52_600.jpg, 0, 1, 0, 30.18922
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_52_701.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_52_701.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_52_701.jpg, 0, 1, 0, 30.19024
C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\center_2019_05_13_18_25_52_803.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\left_2019_05_13_18_25_52_803.jpg, C:\Users\Arsh Ahmed\Desktop\Self Driving Cars\14. Self Driving Car (Behaviour Cloning)\Data\IMG\right_2019_05_13_18_25_52_803.jpg, 0, 1, 0, 30.19031
